matchId,teamId,laneOutcome,laneEventTimestampMs,laneEventTimestampMin,adc_kills,adc_deaths,support_kills,support_deaths,support_wardsPlaced,jungle_kills,jungle_deaths,team_hordeKills,team_dragonKills
KR_8352720388,200,WIN,966141,16.1,1,1,1,2,13,1,3,1,1
KR_8352654642,100,WIN,890499,14.84,1,2,1,3,14,3,1,3,1
KR_8352654642,200,LOSE,890499,14.84,2,0,2,2,9,3,4,0,1
KR_8352546382,100,WIN,770181,12.84,1,0,0,2,11,4,0,3,1
KR_8352546382,200,LOSE,770181,12.84,1,1,0,1,11,2,3,0,0
KR_8349438804,100,WIN,1031048,17.18,4,4,0,3,16,10,0,3,2
KR_8349438804,200,LOSE,1031048,17.18,5,2,0,5,17,6,2,0,0
KR_8349331960,100,WIN,866642,14.44,3,3,5,3,13,5,0,3,0
KR_8349331960,200,LOSE,866642,14.44,3,3,1,6,15,2,2,0,1
KR_8349272098,100,WIN,859088,14.32,0,3,5,2,19,1,4,0,1
KR_8349272098,200,LOSE,859088,14.32,4,5,1,2,51,5,2,3,0
KR_8347515639,100,LOSE,742821,12.38,2,4,0,4,7,2,2,2,0
KR_8347515639,200,WIN,742821,12.38,7,0,1,2,10,3,1,1,1
KR_8347487807,100,WIN,947197,15.79,2,3,0,3,13,8,2,2,0
KR_8347487807,200,LOSE,947197,15.79,6,2,1,3,22,2,1,1,2
KR_8355032870,100,LOSE,932122,15.54,1,3,1,6,9,3,5,1,0
KR_8355032870,200,WIN,932122,15.54,3,0,4,1,17,4,4,2,1
KR_8354130641,100,WIN,921452,15.36,2,2,0,2,15,6,2,0,0
KR_8354130641,200,LOSE,921452,15.36,3,2,0,3,15,4,4,3,2
KR_8354101680,100,LOSE,866971,14.45,2,2,0,3,13,2,4,1,1
KR_8354101680,200,WIN,866971,14.45,3,2,2,2,11,1,1,2,1
KR_8354067237,100,WIN,975324,16.26,2,2,1,4,27,3,4,3,0
KR_8354067237,200,LOSE,975324,16.26,4,3,0,3,61,5,3,0,2
KR_8354013848,100,LOSE,961053,16.02,2,1,0,2,18,6,3,3,0
KR_8354013848,200,WIN,961053,16.02,0,0,2,5,13,2,3,0,2
KR_8352810594,100,LOSE,932146,15.54,1,0,0,1,17,6,3,0,1
KR_8352810594,200,WIN,932146,15.54,2,1,0,3,16,4,3,3,1
KR_8351196091,100,LOSE,795849,13.26,1,5,1,2,7,3,0,3,0
KR_8351196091,200,WIN,795849,13.26,5,2,0,2,8,3,0,0,1
KR_8349638350,100,LOSE,770947,12.85,0,2,2,3,11,3,0,3,2
KR_8349638350,200,WIN,770947,12.85,2,0,1,3,12,3,1,0,0
KR_8348580915,100,WIN,839144,13.99,2,0,3,4,16,8,2,3,0
KR_8348580915,200,LOSE,839144,13.99,5,6,0,3,44,1,4,0,1
KR_8346234872,100,WIN,928913,15.48,4,5,1,3,12,2,1,3,1
KR_8346234872,200,LOSE,928913,15.48,2,1,1,5,18,3,3,0,1
KR_8345105327,100,LOSE,965925,16.1,5,1,2,3,44,2,3,3,0
KR_8345105327,200,WIN,965925,16.1,2,4,4,3,16,2,3,0,1
KR_8343483841,100,LOSE,777235,12.95,2,3,4,2,9,0,2,0,0
KR_8343483841,200,WIN,777235,12.95,3,2,5,3,8,3,2,3,0
KR_8341832607,100,LOSE,1037923,17.3,4,3,0,4,62,3,5,2,0
KR_8341832607,200,WIN,1037923,17.3,4,2,0,2,63,5,1,1,2
KR_8340257866,100,WIN,800182,13.34,4,2,1,3,16,3,4,0,1
KR_8340257866,200,LOSE,800182,13.34,0,1,1,4,13,7,2,3,1
KR_8339023557,100,LOSE,854975,14.25,1,4,1,2,15,2,3,3,0
KR_8339023557,200,WIN,854975,14.25,2,1,1,1,12,6,3,0,2
KR_8338266072,100,WIN,770077,12.83,3,0,1,1,5,5,3,3,1
KR_8338266072,200,LOSE,770077,12.83,1,2,0,2,8,0,3,0,0
KR_8354080458,100,WIN,737160,12.29,5,0,1,1,24,3,1,3,0
KR_8354080458,200,LOSE,737160,12.29,1,3,0,3,9,0,4,0,1
KR_8354024737,100,LOSE,881242,14.69,0,4,4,3,11,4,0,0,1
KR_8354024737,200,WIN,881242,14.69,2,3,0,4,12,6,0,3,0
KR_8349742695,100,LOSE,648728,10.81,0,4,1,3,2,6,0,0,1
KR_8349742695,200,WIN,648728,10.81,5,1,0,1,6,2,1,3,0
KR_8348575568,100,LOSE,893139,14.89,2,2,3,2,13,3,2,3,0
KR_8348575568,200,WIN,893139,14.89,2,3,0,3,13,2,3,0,1
KR_8347485274,100,LOSE,983016,16.38,1,1,2,4,53,4,3,0,1
KR_8347485274,200,WIN,983016,16.38,3,0,4,2,17,2,1,3,1
KR_8345296881,100,LOSE,863370,14.39,1,3,1,3,16,6,4,0,0
KR_8345296881,200,WIN,863370,14.39,4,2,0,4,38,6,2,3,1
KR_8345284092,100,WIN,963530,16.06,5,0,0,1,22,2,4,3,0
KR_8345284092,200,LOSE,963530,16.06,1,3,0,3,24,6,2,0,2
KR_8345251535,100,LOSE,852997,14.22,1,3,1,1,14,3,2,2,0
KR_8345251535,200,WIN,852997,14.22,1,1,1,2,17,5,0,1,2
KR_8343513446,100,LOSE,884854,14.75,1,2,0,6,51,3,1,3,1
KR_8343513446,200,WIN,884854,14.75,4,2,0,0,15,5,0,0,1
KR_8342914366,100,LOSE,862962,14.38,8,5,0,2,12,4,1,3,2
KR_8342914366,200,WIN,862962,14.38,4,5,1,6,13,3,2,0,0
KR_8351456433,100,WIN,862152,14.37,1,0,0,2,49,11,1,3,1
KR_8351456433,200,LOSE,862152,14.37,0,4,1,4,15,1,3,0,1
KR_8351424559,100,WIN,872751,14.55,1,1,0,1,18,3,0,2,0
KR_8351424559,200,LOSE,872751,14.55,2,2,1,0,50,0,2,1,2
KR_8351403253,100,WIN,829184,13.82,4,4,3,2,9,7,1,3,1
KR_8351403253,200,LOSE,829184,13.82,3,6,2,7,10,2,3,0,0
KR_8350369843,100,WIN,1147320,19.12,0,3,0,1,20,8,3,2,1
KR_8350369843,200,LOSE,1147320,19.12,3,1,1,2,25,3,7,1,2
KR_8349804117,100,WIN,745567,12.43,3,1,0,0,7,6,0,2,1
KR_8349804117,200,LOSE,745567,12.43,0,4,1,4,12,2,3,1,0
KR_8349758521,100,LOSE,713124,11.89,0,2,0,2,26,5,0,3,1
KR_8349758521,200,WIN,713124,11.89,2,0,0,2,13,4,0,0,1
KR_8348661008,100,WIN,653641,10.89,1,1,0,2,35,1,0,2,1
KR_8348661008,200,LOSE,653641,10.89,2,0,0,2,6,2,2,1,0
KR_8348641552,100,LOSE,861019,14.35,1,2,0,1,13,6,3,3,0
KR_8348641552,200,WIN,861019,14.35,3,0,1,1,11,3,2,0,0
KR_8348626829,100,LOSE,901741,15.03,0,4,0,5,13,4,0,0,0
KR_8348626829,200,WIN,901741,15.03,6,0,1,0,17,0,3,3,1
KR_8348510592,100,LOSE,976336,16.27,4,5,1,4,25,2,3,1,0
KR_8348510592,200,WIN,976336,16.27,2,2,6,1,60,3,3,2,2
KR_8348476366,100,WIN,679480,11.32,1,0,0,0,7,1,1,0,0
KR_8348476366,200,LOSE,679480,11.32,0,2,1,1,37,1,1,3,0
KR_8348412886,100,LOSE,1053352,17.56,2,1,0,2,20,3,2,0,1
KR_8348412886,200,WIN,1053352,17.56,3,1,0,2,70,1,2,3,2
KR_8347461508,100,LOSE,1014159,16.9,1,1,0,3,29,1,2,3,1
KR_8347461508,200,WIN,1014159,16.9,1,1,0,2,54,3,4,0,1
KR_8347424185,100,LOSE,986794,16.45,2,2,4,2,51,1,2,3,1
KR_8347424185,200,WIN,986794,16.45,1,3,1,1,26,4,4,0,1
KR_8342067980,100,LOSE,730563,12.18,1,4,2,2,12,4,1,0,0
KR_8342067980,200,WIN,730563,12.18,6,3,0,2,13,2,1,3,1
KR_8342043006,100,WIN,789791,13.16,1,3,6,2,11,4,2,3,0
KR_8342043006,200,LOSE,789791,13.16,1,2,4,4,13,3,3,0,0
KR_8341847440,100,WIN,805896,13.43,2,0,0,0,14,1,2,3,0
KR_8341847440,200,LOSE,805896,13.43,0,1,2,3,7,1,4,0,1
KR_8341655242,100,WIN,770651,12.84,5,0,0,2,34,6,1,0,1
KR_8341655242,200,LOSE,770651,12.84,1,3,3,3,8,3,4,3,0
KR_8340539047,100,WIN,706395,11.77,2,1,4,1,12,1,3,3,0
KR_8340539047,200,LOSE,706395,11.77,2,3,0,2,35,4,0,0,1
KR_8340465799,100,WIN,1029224,17.15,2,1,2,5,24,4,4,1,0
KR_8340465799,200,LOSE,1029224,17.15,1,2,4,0,25,6,2,2,2
KR_8340442123,100,LOSE,712758,11.88,5,7,0,8,8,1,1,0,0
KR_8340442123,200,WIN,712758,11.88,9,3,3,3,12,6,0,3,1
KR_8340378649,100,LOSE,765215,12.75,1,4,0,2,19,0,2,3,0
KR_8340378649,200,WIN,765215,12.75,3,0,2,1,43,3,1,0,1
KR_8340325984,100,LOSE,790650,13.18,3,5,1,1,9,1,1,1,0
KR_8340325984,200,WIN,790650,13.18,5,0,0,3,10,3,3,2,1
KR_8349902139,100,WIN,769747,12.83,3,3,1,4,14,0,3,3,0
KR_8349902139,200,LOSE,769747,12.83,5,4,3,0,9,2,1,0,1
KR_8349642919,100,LOSE,1102184,18.37,3,3,1,9,93,7,3,2,0
KR_8349642919,200,WIN,1102184,18.37,7,3,5,4,23,6,4,1,2
KR_8348599936,100,WIN,791945,13.2,7,1,0,3,9,0,2,1,0
KR_8348599936,200,LOSE,791945,13.2,1,2,0,6,12,3,1,2,2
KR_8348540618,100,LOSE,829005,13.82,1,4,3,4,14,1,1,2,0
KR_8348540618,200,WIN,829005,13.82,3,2,1,2,18,3,2,1,1
KR_8348467544,100,LOSE,880579,14.68,2,3,2,2,56,7,3,1,0
KR_8348467544,200,WIN,880579,14.68,3,3,1,3,11,3,4,2,1
KR_8342886704,100,WIN,793585,13.23,5,1,0,3,11,2,0,3,1
KR_8342886704,200,LOSE,793585,13.23,1,3,1,2,47,3,1,0,0
KR_8340949933,100,LOSE,880236,14.67,3,1,3,3,47,2,1,3,0
KR_8340949933,200,WIN,880236,14.67,2,2,0,3,42,3,2,0,1
KR_8340541466,100,LOSE,736024,12.27,2,3,3,3,7,4,1,3,2
KR_8340541466,200,WIN,736024,12.27,4,3,0,4,10,2,3,0,0
KR_8355217112,100,LOSE,937503,15.63,2,3,1,3,15,1,3,2,0
KR_8355217112,200,WIN,937503,15.63,2,2,1,3,19,6,1,1,2
KR_8355198029,100,LOSE,773819,12.9,0,4,2,4,13,5,2,3,1
KR_8355198029,200,WIN,773819,12.9,5,3,2,3,8,5,2,0,0
KR_8351283565,100,WIN,740829,12.35,2,3,3,1,37,1,2,3,0
KR_8351283565,200,LOSE,740829,12.35,2,4,2,0,11,3,2,0,0
KR_8351237396,100,WIN,882219,14.7,4,2,4,2,13,4,0,0,2
KR_8351237396,200,LOSE,882219,14.7,4,7,0,4,14,1,1,3,0
KR_8345884213,100,WIN,897604,14.96,5,3,0,1,17,2,1,3,1
KR_8345884213,200,LOSE,897604,14.96,0,3,1,3,11,2,3,0,1
KR_8345845376,100,WIN,799899,13.33,4,1,0,4,16,4,4,3,0
KR_8345845376,200,LOSE,799899,13.33,1,3,3,2,12,8,0,0,2
KR_8341987008,100,LOSE,1036063,17.27,6,3,4,5,12,4,3,0,0
KR_8341987008,200,WIN,1036063,17.27,2,4,2,5,16,4,1,3,2
KR_8341893488,100,WIN,966769,16.11,2,1,3,2,47,3,1,3,0
KR_8341893488,200,LOSE,966769,16.11,1,1,1,1,19,1,4,0,1
KR_8341849449,100,LOSE,1049929,17.5,5,4,2,7,64,2,5,0,0
KR_8341849449,200,WIN,1049929,17.5,5,4,3,1,25,4,4,3,1
KR_8340475076,100,LOSE,863796,14.4,0,3,2,6,14,2,3,1,1
KR_8340475076,200,WIN,863796,14.4,2,0,4,4,12,1,3,2,1
KR_8340431177,100,LOSE,865463,14.42,0,2,1,1,29,1,2,3,0
KR_8340431177,200,WIN,865463,14.42,3,0,1,1,14,1,1,0,2
KR_8340255188,100,LOSE,979368,16.32,3,1,0,3,53,5,0,0,2
KR_8340255188,200,WIN,979368,16.32,1,3,2,0,60,1,3,3,0
KR_8337955228,100,LOSE,1005167,16.75,0,2,0,1,72,6,1,3,1
KR_8337955228,200,WIN,1005167,16.75,2,0,0,3,59,3,4,0,1
KR_8355140824,100,LOSE,852279,14.2,0,4,0,7,13,5,3,2,0
KR_8355140824,200,WIN,852279,14.2,5,2,4,2,13,8,0,1,1
KR_8355035414,100,WIN,1019438,16.99,6,0,2,6,15,1,4,0,1
KR_8355035414,200,LOSE,1019438,16.99,4,2,2,3,19,2,2,3,1
KR_8352929454,100,LOSE,960805,16.01,3,5,1,4,14,2,1,3,0
KR_8352929454,200,WIN,960805,16.01,5,1,3,5,13,2,3,0,2
KR_8349908196,100,LOSE,957966,15.97,2,5,7,3,19,10,3,0,1
KR_8349908196,200,WIN,957966,15.97,7,5,0,8,17,4,2,3,0
KR_8348579031,100,WIN,602971,10.05,7,0,1,0,5,0,1,3,1
KR_8348579031,200,LOSE,602971,10.05,1,4,0,3,6,0,2,0,0
KR_8346286404,100,WIN,676661,11.28,3,1,3,3,43,3,0,2,1
KR_8346286404,200,LOSE,676661,11.28,3,5,0,5,10,4,1,1,0
KR_8346256109,100,LOSE,869574,14.49,2,1,0,1,39,4,0,2,0
KR_8346256109,200,WIN,869574,14.49,0,1,1,2,11,2,0,1,1
KR_8346189053,100,WIN,827286,13.79,2,0,0,0,18,5,1,2,2
KR_8346189053,200,LOSE,827286,13.79,0,2,1,2,17,1,2,1,0
KR_8343591251,100,LOSE,1032836,17.21,1,4,1,5,22,0,4,0,0
KR_8343591251,200,WIN,1032836,17.21,5,1,2,2,65,4,3,3,2
KR_8343533006,100,LOSE,618876,10.31,1,3,1,4,8,2,2,3,0
KR_8343533006,200,WIN,618876,10.31,5,2,3,2,9,0,3,0,0
KR_8353065679,100,WIN,888254,14.8,7,1,1,1,13,7,0,0,1
KR_8353065679,200,LOSE,888254,14.8,1,4,2,5,12,0,4,3,0
KR_8348642396,100,WIN,762406,12.71,9,1,0,0,41,6,1,0,1
KR_8348642396,200,LOSE,762406,12.71,1,4,0,3,10,1,3,3,1
KR_8347590170,100,WIN,910414,15.17,4,1,1,1,18,2,2,3,0
KR_8347590170,200,LOSE,910414,15.17,0,4,2,1,54,4,1,0,2
KR_8347574799,100,LOSE,864495,14.41,3,4,2,2,24,6,2,3,0
KR_8347574799,200,WIN,864495,14.41,2,4,2,2,19,4,3,0,1
KR_8347564577,100,WIN,868464,14.47,1,1,9,0,11,1,2,0,0
KR_8347564577,200,LOSE,868464,14.47,0,5,1,5,14,2,1,3,1
KR_8346543734,100,LOSE,957750,15.96,2,3,1,3,20,3,3,2,2
KR_8346543734,200,WIN,957750,15.96,1,3,4,3,14,3,5,1,0
KR_8346508721,100,LOSE,906937,15.12,3,3,2,2,17,1,0,3,0
KR_8346508721,200,WIN,906937,15.12,1,3,2,1,18,1,1,0,2
KR_8346471866,100,LOSE,1133518,18.89,3,6,3,8,22,4,3,3,1
KR_8346471866,200,WIN,1133518,18.89,8,4,0,2,25,9,3,0,1
KR_8346467348,100,LOSE,1025103,17.09,5,5,0,7,54,1,4,1,1
KR_8346467348,200,WIN,1025103,17.09,2,2,2,3,24,8,2,2,1
KR_8342166936,100,WIN,882151,14.7,3,2,0,5,12,3,4,3,0
KR_8342166936,200,LOSE,882151,14.7,6,2,1,2,7,5,0,0,2
KR_8341593941,100,LOSE,627519,10.46,0,4,0,0,3,0,3,0,0
KR_8341593941,200,WIN,627519,10.46,3,0,1,0,6,2,0,3,0
KR_8341515279,100,LOSE,777700,12.96,0,4,0,4,20,3,2,0,1
KR_8341515279,200,WIN,777700,12.96,5,1,2,0,34,2,2,3,1
KR_8341422869,100,LOSE,965977,16.1,3,2,0,3,51,3,1,1,1
KR_8341422869,200,WIN,965977,16.1,1,4,2,2,22,4,0,2,1
KR_8341364350,100,WIN,850408,14.17,3,4,2,3,18,3,1,3,0
KR_8341364350,200,LOSE,850408,14.17,2,5,2,1,51,4,2,0,1
KR_8341302626,100,LOSE,916735,15.28,3,2,0,2,17,2,3,3,0
KR_8341302626,200,WIN,916735,15.28,4,1,0,3,12,1,3,0,1
KR_8341246264,100,LOSE,1135168,18.92,6,0,0,6,62,2,5,0,2
KR_8341246264,200,WIN,1135168,18.92,2,2,4,3,17,5,5,3,0
KR_8340610199,100,LOSE,1063049,17.72,2,0,1,5,24,3,2,1,0
KR_8340610199,200,WIN,1063049,17.72,1,1,2,3,56,7,3,2,3
KR_8355214851,100,LOSE,859790,14.33,1,2,1,2,20,3,1,3,1
KR_8355214851,200,WIN,859790,14.33,0,1,3,2,18,2,2,0,1
KR_8353731430,100,WIN,960899,16.01,0,1,3,2,58,2,0,0,0
KR_8353731430,200,LOSE,960899,16.01,2,0,0,3,11,2,5,3,1
KR_8353640897,100,WIN,858697,14.31,2,2,0,5,11,4,3,0,1
KR_8353640897,200,LOSE,858697,14.31,3,1,3,1,22,5,2,3,1
KR_8353473149,100,LOSE,889536,14.83,12,3,1,8,13,7,4,0,1
KR_8353473149,200,WIN,889536,14.83,7,7,3,6,54,6,3,3,0
KR_8349601724,100,WIN,796783,13.28,5,0,2,1,8,4,3,0,0
KR_8349601724,200,LOSE,796783,13.28,0,4,0,4,12,2,1,3,1
KR_8349229382,100,LOSE,775006,12.92,2,4,3,4,11,3,4,3,0
KR_8349229382,200,WIN,775006,12.92,7,2,1,3,12,4,2,0,2
KR_8351465120,100,WIN,904790,15.08,2,5,7,3,14,11,1,2,1
KR_8351465120,200,LOSE,904790,15.08,4,6,1,6,14,1,3,1,0
KR_8351420264,100,LOSE,765062,12.75,0,4,2,2,10,1,2,0,0
KR_8351420264,200,WIN,765062,12.75,1,3,3,1,15,6,0,3,1
KR_8351380591,100,LOSE,876915,14.62,0,6,4,1,15,0,2,3,0
KR_8351380591,200,WIN,876915,14.62,5,2,2,2,13,3,3,0,1
KR_8351318911,100,WIN,793097,13.22,2,6,2,3,13,4,2,3,0
KR_8351318911,200,LOSE,793097,13.22,6,2,2,4,11,3,3,0,1
KR_8351290306,100,WIN,834742,13.91,5,2,1,3,42,1,2,0,1
KR_8351290306,200,LOSE,834742,13.91,5,3,1,2,49,1,0,3,1
KR_8351232618,100,LOSE,1062859,17.71,1,2,1,5,28,3,5,1,0
KR_8351232618,200,WIN,1062859,17.71,2,5,4,1,17,4,0,2,2
KR_8350386710,100,LOSE,676029,11.27,1,0,0,1,33,3,0,3,1
KR_8350386710,200,WIN,676029,11.27,1,0,0,1,7,0,2,0,0
KR_8349897979,100,WIN,873114,14.55,3,1,4,1,16,1,4,0,1
KR_8349897979,200,LOSE,873114,14.55,2,5,1,2,12,4,4,3,0
KR_8349873556,100,LOSE,957887,15.96,0,3,0,5,16,7,2,2,0
KR_8349873556,200,WIN,957887,15.96,4,2,0,1,15,0,3,1,1
KR_8349838449,100,LOSE,856921,14.28,0,3,0,7,9,3,4,3,0
KR_8349838449,200,WIN,856921,14.28,8,0,3,0,7,4,0,0,1
KR_8349323738,100,WIN,799037,13.32,6,2,1,5,7,7,0,3,1
KR_8349323738,200,LOSE,799037,13.32,3,5,1,5,49,4,3,0,0
KR_8349293371,100,WIN,785376,13.09,7,3,3,0,9,6,1,3,2
KR_8349293371,200,LOSE,785376,13.09,2,4,1,5,10,1,5,0,0
KR_8349170476,100,LOSE,802091,13.37,1,6,3,4,7,2,4,0,0
KR_8349170476,200,WIN,802091,13.37,7,3,0,4,8,7,1,3,2
KR_8349126608,100,WIN,1037892,17.3,2,3,5,2,19,1,2,2,2
KR_8349126608,200,LOSE,1037892,17.3,6,5,1,4,19,1,0,1,0
KR_8348926294,100,WIN,767918,12.8,3,1,6,4,9,3,4,0,0
KR_8348926294,200,LOSE,767918,12.8,2,6,0,2,11,6,3,3,1
KR_8354028411,100,LOSE,987214,16.45,4,5,2,5,20,4,5,0,0
KR_8354028411,200,WIN,987214,16.45,5,5,1,2,23,9,2,3,1
KR_8354009144,100,WIN,648181,10.8,3,1,6,1,8,2,0,3,1
KR_8354009144,200,LOSE,648181,10.8,2,6,1,3,10,0,1,0,0
KR_8353923492,100,LOSE,908947,15.15,4,5,0,6,12,8,5,1,0
KR_8353923492,200,WIN,908947,15.15,5,4,2,4,49,7,1,2,1
KR_8353867179,100,LOSE,877588,14.63,1,5,1,2,50,3,1,3,1
KR_8353867179,200,WIN,877588,14.63,4,3,2,1,11,3,2,0,1
KR_8355115742,100,WIN,976699,16.28,2,5,0,2,25,7,1,3,0
KR_8355115742,200,LOSE,976699,16.28,7,3,0,4,23,2,4,0,1
KR_8355161542,100,WIN,854667,14.24,2,2,4,3,17,6,2,3,1
KR_8355161542,200,LOSE,854667,14.24,2,4,0,2,14,0,4,0,0
KR_8355132358,100,WIN,868477,14.47,5,2,0,3,49,3,2,3,1
KR_8355132358,200,LOSE,868477,14.47,2,3,0,4,14,3,1,0,1
KR_8355038810,100,WIN,780801,13.01,4,2,3,1,45,6,0,1,2
KR_8355038810,200,LOSE,780801,13.01,2,5,0,4,13,0,3,2,0
KR_8354999554,100,LOSE,959663,15.99,1,6,0,0,14,4,0,2,0
KR_8354999554,200,WIN,959663,15.99,3,2,1,2,60,3,1,1,2
KR_8354752377,100,LOSE,1129951,18.83,2,3,1,3,31,4,4,2,0
KR_8354752377,200,WIN,1129951,18.83,1,1,0,2,19,6,5,1,2
KR_8354093586,100,LOSE,908015,15.13,0,4,3,2,50,6,1,1,0
KR_8354093586,200,WIN,908015,15.13,4,2,1,3,14,1,1,2,1
KR_8353991210,100,WIN,780218,13.0,5,3,2,6,42,2,4,0,0
KR_8353991210,200,LOSE,780218,13.0,0,5,6,3,14,4,3,3,2
KR_8353855200,100,LOSE,806829,13.45,2,3,0,5,12,3,0,3,0
KR_8353855200,200,WIN,806829,13.45,4,2,1,0,27,4,1,0,1
KR_8353784896,100,LOSE,876915,14.62,1,6,1,4,16,5,2,2,2
KR_8353784896,200,WIN,876915,14.62,6,0,1,3,14,2,2,1,0
KR_8353661796,100,LOSE,930455,15.51,1,0,9,7,14,3,2,3,1
KR_8353661796,200,WIN,930455,15.51,2,1,6,7,21,4,4,0,1
KR_8353481007,100,WIN,801873,13.36,3,3,9,2,5,3,2,3,1
KR_8353481007,200,LOSE,801873,13.36,0,5,3,5,38,3,3,0,1
KR_8353409322,100,LOSE,720035,12.0,2,3,2,2,8,2,1,0,1
KR_8353409322,200,WIN,720035,12.0,2,1,3,3,10,4,1,3,0
KR_8352394111,100,LOSE,802155,13.37,4,4,0,4,10,3,1,3,1
KR_8352394111,200,WIN,802155,13.37,4,2,1,3,5,2,2,0,0
KR_8350639200,100,LOSE,584263,9.74,0,2,0,0,5,3,0,3,0
KR_8350639200,200,WIN,584263,9.74,0,0,1,0,9,1,0,0,0
KR_8354306980,100,LOSE,729183,12.15,3,7,1,1,37,3,1,3,0
KR_8354306980,200,WIN,729183,12.15,3,1,6,2,11,1,1,0,2
KR_8349208543,100,WIN,872406,14.54,1,0,0,1,50,2,1,3,1
KR_8349208543,200,LOSE,872406,14.54,0,1,0,1,9,1,1,0,1
KR_8348824751,100,LOSE,824833,13.75,0,3,0,7,10,3,2,3,1
KR_8348824751,200,WIN,824833,13.75,6,2,3,1,10,4,0,0,0
KR_8348808078,100,LOSE,825052,13.75,4,9,1,2,18,1,2,3,1
KR_8348808078,200,WIN,825052,13.75,5,3,2,1,17,2,1,0,1
KR_8340398223,100,WIN,1009827,16.83,5,1,1,0,20,4,2,3,1
KR_8340398223,200,LOSE,1009827,16.83,0,1,0,3,19,4,4,0,1
KR_8340320400,100,WIN,1137602,18.96,1,5,1,1,28,9,2,1,0
KR_8340320400,200,LOSE,1137602,18.96,1,3,3,1,19,4,3,2,2
KR_8354580325,100,WIN,741097,12.35,6,1,3,2,10,1,0,3,0
KR_8354580325,200,LOSE,741097,12.35,0,6,1,2,10,2,1,0,1
KR_8354542857,100,WIN,872719,14.55,1,4,2,2,13,1,0,3,1
KR_8354542857,200,LOSE,872719,14.55,3,2,0,1,7,2,5,0,1
KR_8354524281,100,LOSE,696442,11.61,0,6,0,5,7,0,2,3,0
KR_8354524281,200,WIN,696442,11.61,8,0,3,0,10,3,1,0,1
KR_8354422240,100,WIN,854691,14.24,2,1,0,2,12,4,3,0,1
KR_8354422240,200,LOSE,854691,14.24,1,1,2,2,17,3,2,3,0
KR_8353941766,100,LOSE,822088,13.7,7,5,1,3,10,6,0,3,1
KR_8353941766,200,WIN,822088,13.7,2,5,0,6,14,4,4,0,0
KR_8352871524,100,WIN,801966,13.37,4,0,0,3,10,3,2,3,0
KR_8352871524,200,LOSE,801966,13.37,2,6,0,3,5,1,3,0,2
KR_8351994690,100,WIN,1102981,18.38,4,4,0,4,14,4,1,2,1
KR_8351994690,200,LOSE,1102981,18.38,5,3,1,5,19,3,3,1,2
KR_8351500246,100,WIN,758617,12.64,1,0,1,1,7,1,1,1,1
KR_8351500246,200,LOSE,758617,12.64,0,2,0,0,11,4,0,2,0
KR_8351358536,100,WIN,1291442,21.52,2,1,0,3,36,3,6,2,0
KR_8351358536,200,LOSE,1291442,21.52,3,2,1,1,28,3,1,1,2
KR_8350384222,100,LOSE,914189,15.24,1,4,1,2,14,3,2,1,1
KR_8350384222,200,WIN,914189,15.24,1,2,1,2,8,7,4,2,1
KR_8349737644,100,LOSE,889612,14.83,2,5,0,6,12,3,4,1,0
KR_8349737644,200,WIN,889612,14.83,4,2,3,2,14,10,0,2,1
KR_8349589008,100,WIN,803360,13.39,4,0,3,1,13,3,2,3,1
KR_8349589008,200,LOSE,803360,13.39,1,6,2,6,4,1,2,0,0
KR_8349302550,100,LOSE,917259,15.29,4,6,0,1,19,2,1,3,2
KR_8349302550,200,WIN,917259,15.29,6,3,2,5,17,1,2,0,0
KR_8352058734,100,WIN,789715,13.16,4,1,3,2,15,10,0,3,2
KR_8352058734,200,LOSE,789715,13.16,0,4,6,7,10,0,5,0,0
KR_8351666955,100,WIN,612269,10.2,1,0,3,1,7,2,2,2,1
KR_8351666955,200,LOSE,612269,10.2,0,4,0,2,8,2,3,1,0
KR_8351641853,100,LOSE,686524,11.44,1,0,0,2,6,3,2,1,1
KR_8351641853,200,WIN,686524,11.44,2,3,1,0,5,1,0,2,0
KR_8348160218,100,LOSE,776011,12.93,1,4,1,3,9,2,0,1,0
KR_8348160218,200,WIN,776011,12.93,3,2,2,1,45,1,0,2,1
KR_8347821297,100,WIN,933082,15.55,4,4,3,6,14,13,0,3,1
KR_8347821297,200,LOSE,933082,15.55,4,9,4,8,11,3,2,0,1
KR_8346303180,100,LOSE,774358,12.91,1,7,1,4,9,0,1,1,2
KR_8346303180,200,WIN,774358,12.91,6,1,2,1,14,6,0,2,0
KR_8343285066,100,WIN,981654,16.36,3,2,1,1,15,5,2,3,0
KR_8343285066,200,LOSE,981654,16.36,1,4,2,2,23,1,3,0,2
KR_8343083023,100,WIN,765101,12.75,4,2,0,4,10,5,3,1,0
KR_8343083023,200,LOSE,765101,12.75,1,2,1,4,10,2,2,2,1
KR_8342980815,100,LOSE,929750,15.5,6,6,1,4,11,3,0,3,0
KR_8342980815,200,WIN,929750,15.5,3,5,1,2,21,7,3,0,0
KR_8338853119,100,WIN,1007553,16.79,2,0,2,0,16,3,2,1,1
KR_8338853119,200,LOSE,1007553,16.79,0,1,0,6,18,0,2,2,0
KR_8338011051,100,WIN,819964,13.67,3,1,3,6,15,6,2,0,1
KR_8338011051,200,LOSE,819964,13.67,1,5,3,4,11,7,1,3,0
KR_8355193875,100,LOSE,972442,16.21,2,4,0,3,17,5,3,2,0
